id	word	start	end	absolute	audio_id	audio_source	audio_url	speaker	role
ps2013-042-07-002-143.u1.p1.s1.w1	143	257020.0	258400.0	2016-03-10T09:08:00	ps2013-042-07-002-143.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009080922.mp3	2013ps/audio/2016/03/10/2016031009080922.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-002-143.u1.p1.s2.w1	Vládní	259280.0	259740.0	2016-03-10T09:08:00	ps2013-042-07-002-143.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009080922.mp3	2013ps/audio/2016/03/10/2016031009080922.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-002-143.u1.p1.s2.w2	návrh	259750.0	260130.0	2016-03-10T09:08:00	ps2013-042-07-002-143.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009080922.mp3	2013ps/audio/2016/03/10/2016031009080922.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-002-143.u1.p1.s2.w4	kterým	260140.0	260460.0	2016-03-10T09:08:00	ps2013-042-07-002-143.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009080922.mp3	2013ps/audio/2016/03/10/2016031009080922.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-002-143.u1.p1.s2.w5	se	260470.0	260620.0	2016-03-10T09:08:00	ps2013-042-07-002-143.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009080922.mp3	2013ps/audio/2016/03/10/2016031009080922.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-002-143.u1.p1.s2.w6	předkládá	260630.0	261210.0	2016-03-10T09:08:00	ps2013-042-07-002-143.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009080922.mp3	2013ps/audio/2016/03/10/2016031009080922.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-002-143.u1.p1.s2.w7	Parlamentu	261220.0	261780.0	2016-03-10T09:08:00	ps2013-042-07-002-143.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009080922.mp3	2013ps/audio/2016/03/10/2016031009080922.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-002-143.u1.p1.s2.w8	České	261790.0	262190.0	2016-03-10T09:08:00	ps2013-042-07-002-143.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009080922.mp3	2013ps/audio/2016/03/10/2016031009080922.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-002-143.u1.p1.s2.w9	republiky	262200.0	262770.0	2016-03-10T09:08:00	ps2013-042-07-002-143.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009080922.mp3	2013ps/audio/2016/03/10/2016031009080922.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-002-143.u1.p1.s2.w10	k							JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-002-143.u1.p1.s2.w11	vyslovení	262780.0	263450.0	2016-03-10T09:08:00	ps2013-042-07-002-143.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009080922.mp3	2013ps/audio/2016/03/10/2016031009080922.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-002-143.u1.p1.s2.w12	souhlasu	263460.0	263950.0	2016-03-10T09:08:00	ps2013-042-07-002-143.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009080922.mp3	2013ps/audio/2016/03/10/2016031009080922.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-002-143.u1.p1.s2.w13	s							JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-002-143.u1.p1.s2.w14	ratifikací	263960.0	264880.0	2016-03-10T09:08:00	ps2013-042-07-002-143.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009080922.mp3	2013ps/audio/2016/03/10/2016031009080922.mp3	JaroslavaPokornaJermanova.1970	chair
ps2013-042-07-002-143.u1.p1.s2.w15	Smlouva	264890.0	265330.0	2016-03-10T09:08:00	ps2013-042-07-002-143.audio1	https://www.psp.cz/eknih/2013ps/audio/2016/03/10/2016031009080922.mp3	2013ps/audio/2016/03/10/2016031009080922.mp3	JaroslavaPokornaJermanova.1970	chair
